PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,EDAD,SEXO,SEMESTRE,BECA,TUTORAM,TUTORH,BIOLOG,DISEÑO,GEOLOG,IAGRON,ICIVIL,IFISIC,IINDUS,IMATEM,IMECAN,IDISPRO,IPROCE,IPRODU,ISISTE
-1.483757125053863,0.09322444330953228,0.7208542818499245,0.928185235217363,-1.7190933696753896,-0.5706570267676415,0.6296445309381219,-0.48086081713563167,-1.6181903034112826,-1.1839983753320973,0.7526294093354098,0.024621340339202966,-0.09485633158215734,-1.5849138461901164,21.0,1,5,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.8737146058355993,1.1690767084214262,0.3178592106696707,-0.10678276128544512,-5.9091392566851795,-1.7397495419863556,-6.611012747032021,-4.396479454886389,-2.0963880510534247,0.485350506799869,4.995185248996626,1.0169359661313233,-0.7072782782048225,0.5272458887125435,20.0,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
2.392809168682945,1.6553735641804395,2.1440205103543866,0.5470411694266387,-0.13207443043039208,1.3857320007864224,1.1836794670267847,1.7211048422264708,1.7981250989274316,1.606453808063455,-1.3606025515813935,-0.9676932854529173,1.129987561663173,-1.0568739124644515,21.0,0,6,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.7652292083919586,-4.404400958676274,0.12970779886324932,2.1608502945211803,2.5130384389254408,2.361938294505059,1.1836794670267847,1.7211048422264708,2.655486023665854,2.733807851959198,-0.4803059709579676,-1.4638505983489773,-2.544544118072818,-2.1129537799157814,18.0,1,5,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.5270460525273182,-1.2798072098481514,-1.662027305165526,0.6004784735057695,-0.5550467597606672,-2.282405717553816,0.07560959484945912,-1.0289171468214158,-4.1640752395408684,-1.5188925626827736,2.5555960765248007,0.5207786532352631,-0.09485633158215734,0.5272458887125435,19.0,0,5,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.33686817658636875,-0.45010020903265535,-2.253173788152201,-1.7205918863799867,-2.1899200130791563,-1.197093366418895,-5.028028237091898,-2.682826476497734,-3.3688663884603174,-3.470776144441883,2.005993157521087,-1.9600079112450375,-1.9321221714501529,-0.0007940450131214707,19.0,0,5,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.7224562784284293,0.4807234035278852,2.1440205103543866,-0.4912314253552822,-2.648717909302091,-0.8579981389593625,0.9066619989824533,0.1112676706054588,-0.7786964622126332,-0.7427742557511876,0.48895884139990314,-1.4638505983489773,-1.9321221714501529,-1.5849138461901164,20.0,1,4,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.395858373321257,-0.43103405133850603,-0.054576638898907535,-0.5176711143867175,-2.5044364213534793,-0.6651119174592847,-1.922174385032556,-2.1504416374689805,-2.052684592816359,-0.7576897555556497,1.9136229340940396,-0.9676932854529173,-1.3197002248274876,-1.0568739124644515,19.0,1,5,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,1
0.01532827062838398,-0.7429052408651169,-2.859008755951505,0.8747479311382321,-1.8312321504340578,-1.197093366418895,-1.922174385032556,-0.48086081713563167,-0.3566901823972316,-1.1415179852717812,-1.0280754747212804,-1.9600079112450375,-1.3197002248274876,-1.0568739124644515,21.0,1,10,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.41749784519688954,-1.6655088640836573,-1.8843451088397447,0.6836600648954487,-1.3450489675137698,-1.0042071449188172,0.07560959484945912,-1.0479876508300363,-0.33723066590914935,-0.7500947699443361,-1.0280754747212804,1.0169359661313233,-0.09485633158215734,1.0552858224382085,19.0,0,4,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.517967598200034,-0.5117773937440548,-1.6584201349094045,-0.026905768174878882,-1.9901933737566873,-1.7397495419863556,-1.922174385032556,-1.0132456561643852,-2.0601549918443225,-2.3627728123768774,2.005993157521087,0.024621340339202966,-0.7072782782048225,-0.5288339787387865,25.0,0,6,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,1
1.9915877947791996,0.7597147349995013,1.7335512948737468,-2.268099134950069,-1.371665350072153,0.31109437625935155,0.9066619989824533,1.1383065178750353,1.7915150554174124,1.1620832414702293,4.962066127054128,0.5207786532352631,1.129987561663173,-0.5288339787387865,22.0,0,5,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1
2.7726612713094676,-2.903313997592231,-3.6308325064442153,-0.5975481074972838,-5.794229486609881,-4.763450610705171,-5.463611029170756,-4.799636655871504,-1.610388582840088,-6.503642055140056,2.5820790795068684,0.5207786532352631,-0.09485633158215734,0.5272458887125435,19.0,0,6,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1
0.43631425627699116,0.09996664450691262,0.7319355964064317,-0.4912314253552822,-0.5313443327660305,0.31109437625935155,-0.5789062230632386,-0.48086081713563167,-0.7768553474725696,-1.4860255985126345,1.1897503821022388,0.024621340339202966,-1.3197002248274876,-1.0568739124644515,21.0,0,5,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
1.5846688341632438,1.3435023746538286,-0.054576638898907535,1.0529576223018815,-0.2442132111890602,-0.12978132525414496,-1.8532833840837761,-0.48086081713563167,0.07278649644613429,-0.36848414624134246,3.8555545505023834,1.0169359661313233,1.129987561663173,1.0552858224382085,19.0,0,5,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8168457902139364,0.7807368201433089,0.7208542818499245,1.380664384013475,0.13069835952910677,2.361938294505059,0.6296445309381219,1.7211048422264708,1.3561604104943916,-0.4220869686363064,-1.693129628441507,-1.4638505983489773,0.5175656150405078,-1.5849138461901164,20.0,1,3,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2.009376111292255,-1.7374988512062124,1.5528740273677113,-2.268099134950069,0.6861802325766113,0.9482054425184553,-0.7765508588032994,0.6499938369015881,2.235614762170652,0.8311679607509189,1.0882410048904734,0.5207786532352631,-0.7072782782048225,1.0552858224382085,21.0,0,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2.7726612713094676,0.7603635508038133,1.1313234973305644,-1.1034645603725268,2.5130384389254408,2.361938294505059,1.1836794670267847,1.7211048422264708,2.655486023665854,2.733807851959198,-1.693129628441507,0.5207786532352631,0.5175656150405078,0.5272458887125435,19.0,0,4,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1
2.7726612713094676,-0.7560148987856949,-0.29184273117389736,-0.2747355367759061,-3.380775596129657,2.361938294505059,1.1836794670267847,1.7211048422264708,2.655486023665854,2.733807851959198,-1.693129628441507,-0.47153597255685714,-0.09485633158215734,0.5272458887125435,18.0,1,4,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,1
1.9915877947791996,1.6920280914241184,-0.6568044364420899,1.6700849483093416,2.5130384389254408,0.31109437625935155,1.1836794670267847,0.0515240218931219,-0.3566901823972316,-1.1044149748096406,-1.2874095925920972,-1.4638505983489773,-1.3197002248274876,-1.0568739124644515,18.0,1,3,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
2.7726612713094676,-3.333745924261729,2.1440205103543866,-4.946620543857967,2.5130384389254408,0.9448562992729259,1.1836794670267847,1.7211048422264708,-2.948995126965116,2.325141048363052,-1.693129628441507,-1.9600079112450375,1.129987561663173,-2.1129537799157814,18.0,0,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.195229576958606,0.7874790213406893,0.5512583289003963,0.8331571354433926,-0.6227093771923664,-0.7668923915132486,1.1836794670267847,0.6406636735119331,-0.7986548708302715,0.8736483508112353,-0.2349137105918975,0.5207786532352631,-0.09485633158215734,1.0552858224382085,18.0,0,4,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.3164241335310845,0.05526280442050712,1.54926685711159,0.9697760309122025,2.144260369428298,1.8192821189375983,1.1836794670267847,1.7211048422264708,0.9048099386168197,1.9212198284502477,1.1540129951201297,-0.47153597255685714,1.129987561663173,1.0552858224382085,19.0,0,4,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1
2.7726612713094676,0.41183783403352353,1.1424048118870715,-0.5711084184658485,1.060224634738231,2.361938294505059,1.1836794670267847,1.7211048422264708,2.2276017777707975,1.2068164143108935,-1.693129628441507,1.0169359661313233,1.129987561663173,1.0552858224382085,21.0,0,4,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2.7726612713094676,2.8738866368596345,2.1440205103543866,2.1608502945211803,2.5130384389254408,2.361938294505059,1.1836794670267847,1.7211048422264708,2.655486023665854,2.733807851959198,5.705115943483681,0.024621340339202966,1.129987561663173,-0.0007940450131214707,19.0,0,4,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.7224562784284293,0.41183783403352353,-0.054576638898907535,0.38398258492639353,-0.8767255653620677,1.9210625929915621,0.9066619989824533,1.7211048422264708,0.07278649644613429,-0.36848414624134246,0.9678718362386094,-0.47153597255685714,1.129987561663173,-1.5849138461901164,19.0,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.7224562784284293,0.03410383365720248,0.32146638092579205,1.749961941419908,2.047530727919908,0.22731421217555853,0.07560959484945912,1.7211048422264708,-4.226769898570631,2.733807851959198,-0.7804976525285742,-0.9676932854529173,-0.09485633158215734,-0.5288339787387865,18.0,1,4,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2.7726612713094676,1.7110942491182677,-0.276894442573126,-0.3697636365498766,2.5130384389254408,2.361938294505059,1.1836794670267847,1.7211048422264708,2.655486023665854,2.733807851959198,-1.693129628441507,1.0169359661313233,1.129987561663173,1.0552858224382085,19.0,0,4,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2.0348767222526547,2.8738866368596345,0.5365698440877676,0.8898990378016363,1.060224634738231,2.361938294505059,1.1836794670267847,1.7211048422264708,0.07119406349782507,0.40391639890431996,-1.693129628441507,-0.47153597255685714,1.129987561663173,-1.5849138461901164,20.0,1,4,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.35919706349461383,-1.5857771262371465,-0.46504585437954726,0.4255733806212331,-0.6174887092117097,-1.7397495419863556,-0.8035504880953487,-1.0289171468214158,-0.3566901823972316,-3.470776144441883,-0.2540909750296483,0.5207786532352631,-0.09485633158215734,0.5272458887125435,20.0,0,4,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1.9726120676057681,-0.37447243834091326,1.7335512948737468,-1.3928851246683933,2.5130384389254408,0.31109437625935155,1.1836794670267847,1.1730485125406866,2.655486023665854,2.733807851959198,-1.693129628441507,1.0169359661313233,1.129987561663173,1.0552858224382085,19.0,0,4,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
0.09169025590521981,-1.180223612883682,0.9506462298245288,-0.8869686717931504,-0.9702356612131802,-1.7397495419863556,0.1466333578984433,-2.682826476497734,-1.2185261323254735,-3.8152837576827365,1.2864570555939758,1.0169359661313233,-0.09485633158215734,1.0552858224382085,19.0,0,4,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.21806601630237385,0.5364993151016686,0.35228540632561073,0.8747479311382321,-0.24344430705009018,2.361938294505059,1.1836794670267847,1.7211048422264708,2.655486023665854,2.733807851959198,-0.876886853022659,-1.9600079112450375,1.129987561663173,1.0552858224382085,18.0,1,4,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.0618203594249656,0.8703704034513486,-0.6873636580537658,-0.8486824743774237,0.35877178026529505,-1.6379690679323917,1.1836794670267847,0.10193750721580376,0.08527450603580837,1.9508509388532074,-1.693129628441507,-0.47153597255685714,-0.7072782782048225,-0.0007940450131214707,19.0,0,4,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.4792165546586735,0.41183783403352353,1.1313234973305644,0.8747479311382321,-0.6448739959090629,-1.197093366418895,1.1836794670267847,-0.48086081713563167,-0.3566901823972316,-1.4860255985126345,3.445031810932945,-1.9600079112450375,-0.09485633158215734,-0.5288339787387865,19.0,1,4,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
0.41081364531659154,0.8292491202981751,-0.054576638898907535,0.38398258492639353,-1.3450489675137698,2.361938294505059,0.3420730381339083,-1.0636591414870669,-0.3566901823972316,-1.1721673434287827,3.8555545505023834,0.5207786532352631,0.5175656150405078,0.5272458887125435,20.0,0,3,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1
0.020655039131908727,-1.205020367216174,-0.6493302921417041,1.164168495434099,-3.2619270005883907,-3.7905934602320634,1.1836794670267847,-0.48086081713563167,0.5316073673516705,-0.7771509498374882,-1.3606025515813935,1.0169359661313233,-0.09485633158215734,1.0552858224382085,19.0,0,7,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.0857154933622446,-2.0489038571472418,-1.0708808221788508,-1.5446551268006077,-1.1083349199073969,1.9210625929915621,0.00671859390067886,0.10193750721580376,0.09441160768858599,0.027408683381337246,-0.6506718570943397,0.024621340339202966,0.5175656150405078,1.0552858224382085,20.0,1,7,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.2962502910742099,0.7237090235601344,2.1440205103543866,1.749961941419908,1.7870159889013209,0.853750551826812,0.5794040900261043,1.7211048422264708,0.48493867712161765,2.733807851959198,-1.0563918929437492,-0.47153597255685714,0.5175656150405078,-0.0007940450131214707,20.0,1,7,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1
0.060085513983691934,0.0016349325518342718,-0.8791222401163085,0.38398258492639353,-4.2403998763224875,0.31109437625935155,0.9066619989824533,0.05786534916049761,-0.3566901823972316,-0.02397653300048903,4.976007984558875,-1.9600079112450375,1.129987561663173,-2.1129537799157814,20.0,0,7,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.6782717595239607,-1.642338739234739,-1.0708808221788508,0.34239178923155406,-4.2219637819923275,-0.7562176649053985,1.1836794670267847,-0.48086081713563167,-3.848188253355382,-0.36848414624134246,-0.4479705756684608,-0.9676932854529173,-0.7072782782048225,-0.0007940450131214707,19.0,1,7,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1
-4.170533214869112,0.09787383143775728,-0.6604116066982112,1.3390735883186353,-1.825965817769581,2.361938294505059,-3.4474290232303835,-1.0132456561643852,-1.6203253217314826,-2.2555671675869493,2.486306864387219,1.0169359661313233,-0.7072782782048225,0.5272458887125435,19.0,0,2,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,1
-11.20780892764212,-6.974308574444809,-6.650368086658789,-4.946620543857967,-10.012145770179043,-5.84143737847777,-11.23973594121058,-7.086757795221939,-9.393218800586489,-9.675360140842965,-1.693129628441507,1.0169359661313233,-0.09485633158215734,0.5272458887125435,24.0,0,8,0,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.7224562784284293,-0.4229847384957794,-1.6584201349094045,-1.313008131557827,-2.647850740745543,0.31109437625935155,-3.099135258158662,-1.5456304951931388,-0.7861668612405973,-3.470776144441883,1.600273121671677,-0.9676932854529173,-1.9321221714501529,1.0552858224382085,22.0,1,7,0,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0
1.224960179650241,-0.40391858080163,-1.0634066778784652,2.1608502945211803,-3.670119103963719,1.039311189964569,1.1836794670267847,-3.1804693208608366,-1.2265391167253281,-4.249988493417992,0.8538213135495233,-1.9600079112450375,-1.3197002248274876,-1.5849138461901164,21.0,1,9,1,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.7224562784284293,0.856364590835051,-0.054576638898907535,1.7915527371147475,-0.6182576133506797,-1.7397495419863556,0.9066619989824533,-0.48086081713563167,-0.3566901823972316,-0.36848414624134246,-1.693129628441507,-1.4638505983489773,1.129987561663173,-1.5849138461901164,24.0,0,7,1,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0
1.6249861247336381,-0.38996799482128736,-0.06565795345541456,-0.9404059758722815,-0.6182576133506797,-1.7397495419863556,-2.476209321121219,-2.682826476497734,-0.7938859420603158,-2.7221959254221932,0.8214859182600165,-0.47153597255685714,-0.7072782782048225,-0.5288339787387865,20.0,0,8,0,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.31434188899212495,-0.8066752386456718,-0.46504585437954726,-1.0235875672619605,-4.102300617628271,-1.7397495419863556,-0.47629257913899964,-0.48086081713563167,-0.3566901823972316,-1.4489225880504941,-0.7521812343061051,-1.9600079112450375,-0.09485633158215734,-0.0007940450131214707,22.0,0,7,0,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0
0.4252514885579283,-1.2372514094668565,-1.662027305165526,0.5206014803952035,0.594716923732698,-0.6617627742137554,0.4236508259427747,-1.0793306321440976,-1.1887136245679168,-2.2756697319269983,0.15643176453978994,1.0169359661313233,-0.7072782782048225,-0.5288339787387865,23.0,0,5,0,7,7,0,0,0,0,1,0,0,0,0,0,0,0,0
2.7726612713094676,2.0947847492681597,1.5417927128112041,-0.7655008829877448,2.5130384389254408,-0.22423621594578813,1.1836794670267847,1.7211048422264708,2.2334797438504523,1.2248431843604612,-1.0280754747212804,1.0169359661313233,1.129987561663173,1.0552858224382085,20.0,0,7,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
-9.597877657491146,-4.942835942439883,-5.82942965569751,-4.4558551976461285,-2.119754154395392,0.31109437625935155,-1.922174385032556,-0.48086081713563167,-0.3566901823972316,-0.36848414624134246,3.8555545505023834,-1.4638505983489773,-0.7072782782048225,-0.5288339787387865,24.0,1,8,0,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.32629147242979883,-1.2520429235069634,-2.2642551027087086,-1.434475920363233,0.13515012337079346,-0.12978132525414496,-1.6451569169882247,-0.48086081713563167,-0.7786964622126332,-0.36848414624134246,-1.3606025515813935,1.0169359661313233,0.5175656150405078,1.0552858224382085,23.0,0,8,0,6,7,0,0,0,0,1,0,0,0,0,0,0,0,0
2.7726612713094676,1.7330941479413369,1.323082079393107,-0.00046607914344362384,1.4297716083743437,2.361938294505059,1.1836794670267847,0.6436525096342124,2.655486023665854,2.319330264086065,-1.0280754747212804,-1.9600079112450375,0.5175656150405078,-2.1129537799157814,19.0,1,7,1,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0
0.12085191880129247,-0.4390833641812325,-1.4702687231029836,0.5054503737317992,-0.2760959264119202,-1.197093366418895,1.1836794670267847,1.1823786759303416,2.655486023665854,0.05719117965032893,-1.693129628441507,-0.47153597255685714,-0.09485633158215734,-0.5288339787387865,22.0,0,8,0,7,8,0,0,0,0,1,0,0,0,0,0,0,0,0
2.7726612713094676,0.8483152779923244,0.7208542818499245,-1.1984926601464971,2.155794058398464,1.9210625929915621,1.1836794670267847,-0.48086081713563167,2.655486023665854,1.255258974514229,-1.3606025515813935,0.5207786532352631,-0.09485633158215734,-0.0007940450131214707,20.0,0,7,1,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0
2.7726612713094676,1.6303509067127189,-0.054576638898907535,-0.4912314253552822,2.5130384389254408,1.8266077022999192,0.07560959484945912,1.7211048422264708,2.2260093448224882,0.08488065342825711,0.1847481827622589,-0.47153597255685714,0.5175656150405078,-0.5288339787387865,21.0,1,8,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.7224562784284293,-0.7289546548847743,-0.06565795345541456,-0.6126992141606881,-0.13207443043039208,-0.6651119174592847,-0.19927511109466828,0.5902501881892512,0.07119406349782507,-1.1117354890027895,-1.3606025515813935,1.0169359661313233,-0.09485633158215734,-0.0007940450131214707,20.0,0,9,1,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0
